Random Forest_cumulative_mean,Random Forest_cumulative_std,Random Forest_cumulative_min,Random Forest_cumulative_max,Random Forest_cumulative_median,Gradient Boosting_cumulative_mean,Gradient Boosting_cumulative_std,Gradient Boosting_cumulative_min,Gradient Boosting_cumulative_max,Gradient Boosting_cumulative_median,Logistic Regression_cumulative_mean,Logistic Regression_cumulative_std,Logistic Regression_cumulative_min,Logistic Regression_cumulative_max,Logistic Regression_cumulative_median,VQE Classifier_cumulative_mean,VQE Classifier_cumulative_std,VQE Classifier_cumulative_min,VQE Classifier_cumulative_max,VQE Classifier_cumulative_median,QNN_cumulative_mean,QNN_cumulative_std,QNN_cumulative_min,QNN_cumulative_max,QNN_cumulative_median,QSVM_cumulative_mean,QSVM_cumulative_std,QSVM_cumulative_min,QSVM_cumulative_max,QSVM_cumulative_median,QASA Hybrid_cumulative_mean,QASA Hybrid_cumulative_std,QASA Hybrid_cumulative_min,QASA Hybrid_cumulative_max,QASA Hybrid_cumulative_median,QASA Sequence_cumulative_mean,QASA Sequence_cumulative_std,QASA Sequence_cumulative_min,QASA Sequence_cumulative_max,QASA Sequence_cumulative_median,QuantumRWKV_cumulative_mean,QuantumRWKV_cumulative_std,QuantumRWKV_cumulative_min,QuantumRWKV_cumulative_max,QuantumRWKV_cumulative_median,Transformer_cumulative_mean,Transformer_cumulative_std,Transformer_cumulative_min,Transformer_cumulative_max,Transformer_cumulative_median,date
0.009553341572524143,0.013026733764451973,-0.013761702723533054,0.02482991535146728,0.014957031861616121,-0.01760003083143724,0.05003167712237391,-0.0977432259882064,0.04729288743515636,0.0012316016121560747,0.003460194480693435,0.01248142466245192,-0.01416805000116228,0.024127426872790236,0.0036018360443337283,-0.004488229849302106,0.01707137941012665,-0.02995705595006759,0.017965208281557565,-0.0034797247364423134,-0.01296836945518134,0.047769550954802766,-0.08555132199716742,0.05007913424618948,-0.008156994500453818,0.0037508056923080567,0.011305878799701517,-0.012019305252614965,0.022181893629186433,0.005684855991327842,0.020492321379698274,0.038702858332670995,-0.016344356645426994,0.09339618591331611,0.005762149664537475,0.011695709984575208,0.01793041007356265,-0.010998628625871976,0.03873449088899883,0.012162167518725342,0.026728484710054356,0.013196433954524162,0.00916673681999658,0.047588023443250194,0.028258768121536715,0.023126221681741832,0.025086292452029882,-0.0070629078914923316,0.058129933130353306,0.012997782705722383,2024-01-15
0.004794450373854109,0.014325726883342028,-0.017726060664250864,0.025618885788727175,0.006925260743201989,-0.018718168922394817,0.05221319955727895,-0.0991799327877354,0.05778506955497176,-0.015584926325696857,0.005201212539697941,0.012716252917300505,-0.009287289425050638,0.022562023061372116,0.00768066831469727,-0.007211310229021639,0.01701158283966107,-0.038025805350071495,0.010860895953628491,-0.0049155460629456416,-0.01893230058232267,0.04665250502765666,-0.08648477577451663,0.0381929814847366,0.0007260286052725995,0.005719743565257796,0.02187730222171446,-0.0214456220508652,0.039627707617594154,0.0036979035027095986,0.018317684570944626,0.043898795036277284,-0.02764375223833715,0.0953682040975583,0.004526694300652112,0.008945534905040043,0.02057005851413436,-0.014425187178380816,0.042116200086851574,0.007800366002447268,0.028242454792042394,0.013234753157318138,0.008633565115197195,0.045300356950821685,0.02425212364059659,0.02454981789171886,0.021967363574613624,0.005362614152227607,0.06110532354570042,0.009739463207183885,2024-01-16
0.002723612372869222,0.017274973033913826,-0.01987237738703207,0.02413441990688492,-0.0027242098121891267,-0.0179060187914049,0.05155058023955887,-0.09469325350776325,0.05633988919426236,-0.006886691982456172,0.004013707779928377,0.015933852710531625,-0.017201103360977688,0.0260397107368604,0.007335380656158685,-0.013962187413094473,0.016274074254085707,-0.0403881905268384,0.004199128028814281,-0.017495303955452735,-0.01876940248867629,0.04493099625994618,-0.08422695756630527,0.037141915084744515,-0.003946851337706447,-0.000692588269801564,0.022556823867325087,-0.028870694076653547,0.03508730647797398,0.001015880784572376,0.022500684569380015,0.05004616139876822,-0.032529019517414826,0.11356520359660194,0.008955306859662171,0.006556561899989766,0.021787923861590466,-0.016140686870128484,0.045892785548994786,0.002856529718631151,0.023599293278318046,0.015370298237529246,0.006501913255403613,0.049498130655577066,0.020377323402619885,0.03220162061602951,0.023645738032381753,0.010884449754995362,0.07748791875040517,0.02135634003573128,2024-01-17
0.0004009752145804679,0.017298006186927003,-0.018984742237478813,0.020958544619247732,-0.005962617067004072,-0.01581036495665289,0.05327200466252389,-0.10164017227387001,0.04703051079873677,-0.0039855354801309195,0.006463538774438527,0.015391536158096018,-0.013900191255955097,0.022595826975045252,0.014562023599187235,-0.009935217186188816,0.015554448103417919,-0.033654003428590595,0.01157900680970303,-0.0063587099723662055,-0.017342045000254224,0.05436189424262304,-0.08628910202205409,0.05530421469805735,-0.03066843397069463,-0.004607966735221236,0.02000366556851437,-0.030008226759550616,0.02091522753750752,0.004891741531606764,0.025649362163668754,0.05517428710749371,-0.03043767844333134,0.1298388109596702,0.008620303436474464,0.005613614774495845,0.023765637012792214,-0.023135980110569943,0.04743700641283288,0.0031898215386165774,0.02300652719610885,0.019812841420214035,0.00024270019544259114,0.05376867253952988,0.02176691225057148,0.03357009146876573,0.02223617678325983,0.012748774892145542,0.07582643842650727,0.02333910732042299,2024-01-18
0.0029356048113161393,0.012452765863346977,-0.013334146477347097,0.018895592366427127,-0.002760932238640934,-0.013323017144230365,0.0530452428954676,-0.10410678881151603,0.04263424992136278,0.009564015635316725,0.007567397247249951,0.013576606000631774,-0.013644832362229686,0.024970851281724826,0.008846675750161292,-0.01532636967602281,0.021160967686562823,-0.04271317110153561,0.010589426137459945,-0.0035047984435202517,-0.01841684340308918,0.055622581020256204,-0.08628896786467344,0.05552347588950357,-0.03812826203434205,-0.007520447061916946,0.02028422299268916,-0.032174413423146864,0.017089594733457503,-0.0008776922817276267,0.022586366734906594,0.04886535205704075,-0.022394813390044788,0.11259570300326494,0.01995668416365004,0.00894960835418852,0.0241501570542743,-0.024066065453189123,0.049744212530117515,0.010958056816344541,0.020285607294808616,0.022179817029463183,-0.007116902129312819,0.05513384499299456,0.026419876361975625,0.04016072588489648,0.028493222616251618,0.01776493386385458,0.096364190392348,0.028617926956845174,2024-01-19
0.007508816221218018,0.014655385050295948,-0.004886428973763124,0.034914530736294136,0.0002506049079917805,-0.014152596186591593,0.05163143129812085,-0.10336713964020139,0.03704026977585895,0.0017654726410094579,0.004501998314554223,0.015262055693939127,-0.015024083680172384,0.02380972204559706,0.004092559499694559,-0.01229261064191305,0.03233542293291267,-0.06287592536208786,0.0288383440048694,-0.0009640785275629726,-0.02323895683378463,0.05772305713003747,-0.09168974038685729,0.051271152953164645,-0.04578770575476854,-0.005644586130525697,0.02087269136978275,-0.03161677214816816,0.024171992579141044,0.0029393675971243205,0.017720570960704896,0.043360422343760426,-0.025114548328479813,0.09598723383706576,0.016956603510005497,0.007502128316868029,0.024526342539788536,-0.020360547852964594,0.048092140381448045,0.0077011683329453184,0.021176937049263933,0.020995214429521195,-0.004987915560969669,0.05267161239610996,0.027184075480085168,0.040936949091266106,0.03223432567857315,0.015663026692510185,0.10366710213657448,0.031850013454823856,2024-01-22
0.0001480923224639774,0.02079573893811211,-0.023021856819086528,0.03016558132442393,-0.004569474036373755,-0.016725850118600106,0.05606879322173952,-0.11569560318929428,0.04732326356988148,-0.0011276461439522212,0.005497887617138231,0.017998310105131036,-0.014824985141016711,0.030473000103854675,0.006362066048370529,-0.0071913051594978405,0.026762254731179748,-0.03911191718573004,0.02385117746242993,0.0016510341394495587,-0.02947114221789864,0.04780320315865482,-0.10297935764138344,0.02552454429302098,-0.037068411044644534,-0.00795324875733261,0.020329060658705517,-0.03380994834122164,0.021991368615192908,-0.008306273345202952,0.020297186264042866,0.03926172122531832,-0.021450657485848734,0.08693211608884188,0.02011837713201392,0.01051544989653761,0.024818245387363012,-0.017791669438414592,0.052592017636341026,0.011365856440579636,0.023081837942507046,0.019765884713233227,-0.008397984104000833,0.04774596733088532,0.02319964812395514,0.043575635255907394,0.037322534424539845,0.018779738122652656,0.1179091135940118,0.027880890818948068,2024-01-23
0.001766875547134772,0.025854911539851616,-0.025223244207691287,0.04303947691109511,-0.008994642690325794,-0.011777592555531924,0.059167112251450125,-0.11506605674214321,0.04850782396182263,0.008919444690779876,0.008080760602500892,0.01933084062422715,-0.015552258581515321,0.03218886196137505,0.013536229915530162,-0.004996697240741366,0.02365585042341828,-0.03660270234284557,0.02109485810888434,0.00011473862963384818,-0.013472464631654902,0.05322182143775455,-0.08300306859839679,0.06921414037194462,-0.023230287933718063,-0.011289206977139176,0.02734988142363495,-0.04567660278983243,0.017767257879928833,-0.00020886175955092678,0.02111336404043096,0.044242331168649375,-0.026821034188798776,0.09990699072351883,0.017697840668919662,0.01198248851560908,0.02710293071592516,-0.024388945715623334,0.0497544407251711,0.020877201028951742,0.020089083813648358,0.018604410103218016,-0.0014236646973162514,0.05109111464153959,0.010291916826245862,0.03814133981304337,0.041402107999973736,0.0073748073701200845,0.11971758811610167,0.021066950244793103,2024-01-24
2.8434320193548856e-05,0.030747522952369113,-0.048105716477540916,0.034634281523662436,-0.007005023139317279,-0.004224765942476028,0.06295951278773694,-0.11292752077665125,0.058016127176852894,0.021482005634023693,0.004568507898673779,0.019268324032089595,-0.020494544664736214,0.025759618012912266,0.005570551096276688,-0.0007337190592312304,0.015856478034224162,-0.0248008258674417,0.016260996217299928,0.003168563883907405,-0.017017361980571088,0.06237905837926716,-0.09197033044897551,0.07887872461127254,-0.029701103075163382,-0.012223093145837338,0.03085578201494109,-0.058462021905065775,0.017063491781886597,0.006527867161427281,0.025258537539334668,0.04287549451079107,-0.01751031440079165,0.10215178115245371,0.024248863270100784,0.015323975295333669,0.025924927241870992,-0.02042453011484735,0.05198633043330214,0.02520862376573696,0.024400807180171746,0.016636219886038202,-0.0009384707840791595,0.051031523385982824,0.02334169061336433,0.046289245596971854,0.050127088544822784,0.014734716879115206,0.14627824865772632,0.022784732929791218,2024-01-25
-0.0025108066813250398,0.02406401093644083,-0.04765475837332711,0.017492194266322203,0.006261398789085604,-0.0013813315015965388,0.0628061427196177,-0.10614632459346052,0.05894039322309519,0.034264904620351144,0.0043787133304856955,0.026003715481351455,-0.03358455716970865,0.027980623961950224,0.02103784990255919,-0.004247100628679124,0.010128963777869877,-0.01935261441285585,0.010227040040193591,-0.004902544798028541,-0.02647567492502547,0.05977773549593146,-0.0921272111094078,0.05687792688665283,-0.047541442984909255,-0.02085627057999575,0.039502946811351726,-0.0832089436970691,0.015181336595462502,0.0026075789889210554,0.02683737406954838,0.04148277496215355,-0.015707847077506942,0.09795687845448287,0.02311153568792279,0.018306447014396942,0.028321400930904593,-0.02566536697734001,0.05070876381753231,0.028220724794041363,0.022713134636213005,0.024168075637592525,-0.010804525034014967,0.06067801945632145,0.01866461031237332,0.05052261756787457,0.054274614123965954,0.003978535057478805,0.1565857417833696,0.031370149922020474,2024-01-26
-0.005442968292005279,0.03213261873572267,-0.06636066379695216,0.027886041837672293,0.003960539919444228,-0.0007000696263864015,0.06004029673454075,-0.0995239903818077,0.05895779486571029,0.02381551670661719,0.003940954609889214,0.024934410585971546,-0.026356466671202727,0.03434134932473043,0.01189242507643562,-0.00805079675780107,0.012703206534931965,-0.03100270733893884,0.004769817946524091,-0.0028442057740950544,-0.03833906213279512,0.057368470348507505,-0.09698919764904146,0.043754930468912656,-0.07496506927882507,-0.014495139699923821,0.040105298489303054,-0.07063737637999212,0.031113653381754425,-0.0007788934489623145,0.027700012407636865,0.04926366108484782,-0.029223902056265905,0.11190086302096547,0.026385756668879656,0.01934850404738573,0.031053924307017266,-0.02123693341542432,0.06032570070575494,0.020438424201979055,0.019947015748674725,0.02194261114785802,-0.007981744008814018,0.051778577946048676,0.01032103280639185,0.053017130464137495,0.05495105413639243,0.01856335170758472,0.16149976469036598,0.021853991295246455,2024-01-29
-0.006470207390413774,0.032475654225211856,-0.0710895644084456,0.01391701366535747,0.007028015339983984,0.0009201267727279693,0.05574617960143429,-0.08792589290943731,0.05665353220573888,0.020184100268345828,0.007949600581237438,0.026036879810126003,-0.024325649218005507,0.04288215873566714,0.01437843340938505,-0.003938331137994555,0.01683931613871859,-0.02539183180902993,0.01399980017660396,0.0028313983152421507,-0.039563179184149956,0.05602370217550857,-0.10166731293093278,0.03708066665386811,-0.06386753541059498,-0.018933414293278106,0.045126177094467694,-0.07153860754093733,0.03882978889700972,-0.019235693051533942,0.02517950973288363,0.046905238687451195,-0.023525309105527747,0.10051094638292435,0.019226954155730835,0.02156986015976674,0.0330640998331375,-0.021393332964469103,0.0641704020638143,0.022260783254534955,0.02260216771312342,0.025226127897414304,-0.004760382062742985,0.06561419456045114,0.00890110799633037,0.054420364537993746,0.047356690415478415,0.021819824826629697,0.14773255355619952,0.035196412713711656,2024-01-30
-0.006296871767396994,0.03554757500135374,-0.07549563873499865,0.02498001236980496,0.00378441916917005,-0.002456290309998588,0.0643239149525813,-0.10905349019067312,0.06264628931258898,0.013216773470882792,0.005445228324836582,0.030415070945766454,-0.03249654579689065,0.05424423428659009,0.00915991537419325,-0.01410662206902471,0.016882563571713374,-0.042171436995253386,0.0032979050029084966,-0.005192099177952936,-0.04477662941072853,0.053501580813557804,-0.10192500155154283,0.029822480665256945,-0.07774702480494444,-0.012827639851701078,0.04366332446661015,-0.06571933581818801,0.048192527616071956,-0.0018241141933857952,0.018713801979191612,0.047985657531710475,-0.03959680833291335,0.09389372517401218,0.0180879350705363,0.023775286947569273,0.03042673734108331,-0.01340008126686465,0.06180529208380792,0.02983606023498364,0.023227976131595596,0.02788313423161687,-0.01246397995456594,0.07026903550594321,0.013212237512695735,0.05820582529444538,0.03796658862370613,0.02508783739080389,0.13118546499379913,0.04245812688748263,2024-01-31
-0.015362245791799877,0.027672030362007702,-0.06745484353443254,0.012332101641833626,-0.009122535791328712,0.00041762090346213475,0.06858328122978323,-0.11922149227239165,0.06436481668891969,0.020071068782159474,0.0058026093313044095,0.03337387506403218,-0.03649108318213967,0.06119766705639518,0.002348945773130051,-0.02175533554428799,0.010381769530827077,-0.037817649163903067,-0.005116796464346818,-0.021252156674127498,-0.048162332347199265,0.053206573833102205,-0.10572654524136949,0.03799795246147353,-0.07999910101278918,-0.017371419963422306,0.04123948369699437,-0.06320910735138041,0.045497464980083,-0.004886993342822499,0.01453173851793219,0.05517895879373836,-0.044323388445572154,0.1075718230732392,0.0025617036825686945,0.021779844712476272,0.029359467304318917,-0.012687737719265568,0.06090883616192899,0.02761986588925769,0.02417982985279745,0.03127271175549149,-0.02085485878781479,0.07454887512491215,0.02279548036193657,0.05400669833602021,0.028488537944667193,0.021076032563051905,0.10477930192973961,0.05016553156461834,2024-02-01
-0.01958681485563065,0.03475973416327721,-0.08155300504738072,0.011029659765471989,-0.005611424298474832,-0.00511024217155045,0.07168897334034374,-0.12386227344062983,0.06648252158729284,0.01143671622890774,0.008481894708022075,0.03819544253028466,-0.043795636622462,0.06882338378583741,0.0045020999664588945,-0.021224231334252174,0.015133817947287753,-0.04748445172107485,-0.003259503457142321,-0.017821019357912915,-0.046862912310785855,0.05372780086841992,-0.10063547608285828,0.03731638900543044,-0.06740742225837626,-0.020512960406379087,0.042087765441330215,-0.07717511134700272,0.044094514923091355,-0.009902151514975865,0.01508747677667872,0.05136656050527253,-0.04049726420854893,0.10137201285585062,-0.003595343418109742,0.0236500997803508,0.03098525402108205,-0.015728614121156892,0.06282368997644228,0.032437864128616045,0.028017878515378136,0.030872259680819827,-0.009166660570664842,0.08096394987280298,0.022712228573790627,0.052285720217173724,0.030422281223494867,0.01934497850273842,0.10769695767554466,0.03780299863065695,2024-02-02
-0.021283716043743926,0.03289677234369096,-0.0807546797284906,0.005855140065214037,-0.0021502332730835017,-0.007190995631904995,0.07518471053939149,-0.13270119889341248,0.06581905079691186,0.013643061011033852,0.005901373253241404,0.0389364091026356,-0.04227446211286412,0.07139551008051259,0.0013028997396979936,-0.01841814505045134,0.01263825306711007,-0.03913312444648276,-2.41807645576797e-05,-0.01680196305886117,-0.04819404939308507,0.05903441981348243,-0.1204056135571816,0.03377141488508273,-0.07064245743141617,-0.02198756791756522,0.03766639097686524,-0.07266812957896729,0.030510385065945167,-0.007303860464477285,0.017635746567793632,0.04755106123825912,-0.03189112391541171,0.094398367527599,-0.003583444769134969,0.022608861176649085,0.028391970877789344,-0.018384049775859057,0.051846071853200115,0.030950066567490664,0.035925298924770144,0.03454257799753578,-0.010030496336101202,0.09373438703346926,0.037031615369298,0.06917465295409105,0.030197229544980712,0.035302539564395774,0.12373597059373531,0.0565190075621782,2024-02-05
