timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2024-01-04 10:00:00,0.9992,0.9993,0.999,0.9991,30979848.0,2024-01-04 10:59:59.999,30952552.9084,11446,14120443.0,14108296.164,0
2024-01-04 11:00:00,0.999,0.9992,0.999,0.999,23768443.0,2024-01-04 11:59:59.999,23747333.71,8461,13718227.0,13706452.1307,0
2024-01-04 12:00:00,0.9991,0.9992,0.999,0.9991,21715199.0,2024-01-04 12:59:59.999,21696453.3938,11634,11217006.0,11207813.3408,0
2024-01-04 13:00:00,0.999,0.9992,0.999,0.9991,17506298.0,2024-01-04 13:59:59.999,17490762.1949,7669,11283371.0,11273742.4538,0
2024-01-04 14:00:00,0.9992,0.9995,0.999,0.9995,28927033.0,2024-01-04 14:59:59.999,28906721.3233,10783,17114215.0,17102486.0397,0
2024-01-04 15:00:00,0.9994,0.9995,0.9992,0.9992,37377658.0,2024-01-04 15:59:59.999,37353581.4946,16352,17607504.0,17596690.4918,0
2024-01-04 16:00:00,0.9992,0.9993,0.999,0.9991,24627571.0,2024-01-04 16:59:59.999,24606613.3675,12180,11596100.0,11586544.2671,0
2024-01-04 17:00:00,0.9992,0.9992,0.9984,0.9988,42302234.0,2024-01-04 17:59:59.999,42254733.6342,13689,21609676.0,21584894.2028,0
2024-01-04 18:00:00,0.9988,0.9991,0.9987,0.999,19013708.0,2024-01-04 18:59:59.999,18994569.4818,7850,10463100.0,10452905.5808,0
2024-01-04 19:00:00,0.999,0.9991,0.9985,0.9988,22759930.0,2024-01-04 19:59:59.999,22732720.5208,9885,11110278.0,11096994.2752,0
2024-01-04 20:00:00,0.9988,0.999,0.9988,0.9988,13658367.0,2024-01-04 20:59:59.999,13642765.7408,8090,7010258.0,7002548.419,0
2024-01-04 21:00:00,0.9988,0.999,0.9988,0.9989,29777046.0,2024-01-04 21:59:59.999,29743725.5492,11785,15773898.0,15756776.284,0
2024-01-04 22:00:00,0.9988,0.999,0.9985,0.9988,24668097.0,2024-01-04 22:59:59.999,24636017.4074,10832,10166537.0,10153605.4356,0
2024-01-04 23:00:00,0.9988,0.9991,0.9988,0.9991,12156852.0,2024-01-04 23:59:59.999,12144210.079,6247,8541904.0,8533241.2977,0
2024-01-05 00:00:00,0.9991,0.9991,0.9988,0.9989,27570622.0,2024-01-05 00:59:59.999,27542537.1135,8563,11213958.0,11202567.0362,0
2024-01-05 01:00:00,0.9989,0.9992,0.9987,0.9988,49561302.0,2024-01-05 01:59:59.999,49507731.5202,17053,20171818.0,20150377.9509,0
2024-01-05 02:00:00,0.9989,0.9991,0.9988,0.999,24034757.0,2024-01-05 02:59:59.999,24009123.5336,11996,16082101.0,16065412.8676,0
2024-01-05 03:00:00,0.999,0.9994,0.999,0.9991,46146053.0,2024-01-05 03:59:59.999,46105701.3071,10112,25427663.0,25405709.9946,0
2024-01-05 04:00:00,0.9992,0.9992,0.9991,0.9991,21846922.0,2024-01-05 04:59:59.999,21828475.3694,8998,12155992.0,12146267.2064,0
2024-01-05 05:00:00,0.9992,0.9994,0.9991,0.9992,24393815.0,2024-01-05 05:59:59.999,24375782.8237,5530,13210976.0,13201383.0037,0
2024-01-05 06:00:00,0.9993,0.9994,0.9992,0.9992,11826561.0,2024-01-05 06:59:59.999,11818122.6842,5595,5165702.0,5162203.9869,0
2024-01-05 07:00:00,0.9993,0.9994,0.9992,0.9992,17523542.0,2024-01-05 07:59:59.999,17511332.2973,5370,7936056.0,7930782.5283,0
2024-01-05 08:00:00,0.9992,0.9993,0.9992,0.9992,18580186.0,2024-01-05 08:59:59.999,18566208.0715,5621,8862203.0,8855999.4579,0
2024-01-05 09:00:00,0.9993,0.9994,0.9992,0.9993,26651723.0,2024-01-05 09:59:59.999,26633765.3671,9400,18342017.0,18330023.4993,0
2024-01-05 10:00:00,0.9993,0.9994,0.9993,0.9993,18616096.0,2024-01-05 10:59:59.999,18603858.9076,7966,7941748.0,7936982.9512,0
2024-01-05 11:00:00,0.9994,0.9994,0.9993,0.9993,12989090.0,2024-01-05 11:59:59.999,12980595.3927,8027,5977557.0,5973970.4658,0
2024-01-05 12:00:00,0.9994,0.9995,0.9992,0.9993,30819841.0,2024-01-05 12:59:59.999,30799708.9051,8772,14881348.0,14871860.1105,0
2024-01-05 13:00:00,0.9993,0.9994,0.9992,0.9992,22677858.0,2024-01-05 13:59:59.999,22660656.4172,9947,7802838.0,7797378.1487,0
2024-01-05 14:00:00,0.9992,0.9994,0.999,0.9993,36274083.0,2024-01-05 14:59:59.999,36245209.9962,12451,19898194.0,19883159.6263,0
2024-01-05 15:00:00,0.9994,0.9994,0.9991,0.9993,45151649.0,2024-01-05 15:59:59.999,45119328.9133,14023,21838105.0,21823174.6846,0
2024-01-05 16:00:00,0.9994,0.9996,0.9993,0.9994,35655969.0,2024-01-05 16:59:59.999,35635660.4462,14516,22570940.0,22558397.1186,0
2024-01-05 17:00:00,0.9995,0.9995,0.9993,0.9993,24479984.0,2024-01-05 17:59:59.999,24465162.7217,9904,8179447.0,8175103.4313,0
2024-01-05 18:00:00,0.9994,0.9995,0.9992,0.9994,23426704.0,2024-01-05 18:59:59.999,23412118.9114,7692,15360502.0,15351064.176,0
2024-01-05 19:00:00,0.9994,0.9995,0.9993,0.9993,11326853.0,2024-01-05 19:59:59.999,11319663.9216,5734,6202153.0,6198438.8658,0
2024-01-05 20:00:00,0.9994,0.9994,0.9992,0.9992,12299270.0,2024-01-05 20:59:59.999,12290577.9595,7583,3916651.0,3914056.3277,0
2024-01-05 21:00:00,0.9993,0.9994,0.9992,0.9994,10955183.0,2024-01-05 21:59:59.999,10947034.1284,5925,5649371.0,5645443.0357,0
2024-01-05 22:00:00,0.9994,0.9994,0.9992,0.9992,9340557.0,2024-01-05 22:59:59.999,9333741.5146,4979,1608329.0,1607289.5871,0
2024-01-05 23:00:00,0.9993,0.9993,0.9992,0.9993,11518136.0,2024-01-05 23:59:59.999,11509439.6755,7390,5181843.0,5178215.7099,0
2024-01-06 00:00:00,0.9993,0.9993,0.9991,0.9992,17203965.0,2024-01-06 00:59:59.999,17190452.8757,8890,7881808.0,7875883.6228,0
2024-01-06 01:00:00,0.9992,0.9993,0.9991,0.9991,4615178.0,2024-01-06 01:59:59.999,4611222.7605,5007,1369578.0,1368489.6823,0
2024-01-06 02:00:00,0.9991,0.9992,0.9991,0.9991,4129713.0,2024-01-06 02:59:59.999,4126155.9369,3497,1596786.0,1595508.5712,0
2024-01-06 03:00:00,0.9992,0.9992,0.9991,0.9991,3285348.0,2024-01-06 03:59:59.999,3282510.603,2583,1194162.0,1193206.6704,0
2024-01-06 04:00:00,0.9992,0.9993,0.9991,0.9992,16099616.0,2024-01-06 04:59:59.999,16086485.7379,5416,7078378.0,7072734.3825,0
2024-01-06 05:00:00,0.9992,0.9992,0.9991,0.9992,8100430.0,2024-01-06 05:59:59.999,8093498.3501,7237,3587371.0,3584501.1032,0
2024-01-06 06:00:00,0.9992,0.9992,0.999,0.999,14535447.0,2024-01-06 06:59:59.999,14521825.5476,7743,4657029.0,4652933.788,0
2024-01-06 07:00:00,0.999,0.9991,0.999,0.9991,10931606.0,2024-01-06 07:59:59.999,10921218.5702,7143,5441762.0,5436864.4142,0
2024-01-06 08:00:00,0.999,0.9992,0.999,0.9992,23388225.0,2024-01-06 08:59:59.999,23367392.2839,7379,12596562.0,12585574.9038,0
2024-01-06 09:00:00,0.9992,0.9994,0.9991,0.9994,17658339.0,2024-01-06 09:59:59.999,17645406.1116,4805,12026665.0,12017880.6182,0
2024-01-06 10:00:00,0.9994,0.9994,0.9992,0.9993,8666011.0,2024-01-06 10:59:59.999,8659849.4049,4668,4414394.0,4411327.2635,0
2024-01-06 11:00:00,0.9993,0.9994,0.9992,0.9993,3898228.0,2024-01-06 11:59:59.999,3895534.7597,4159,2219482.0,2218037.588,0
2024-01-06 12:00:00,0.9993,0.9994,0.9993,0.9993,6057938.0,2024-01-06 12:59:59.999,6054040.9298,4626,3434864.0,3432803.0816,0
2024-01-06 13:00:00,0.9993,0.9994,0.9993,0.9993,4253110.0,2024-01-06 13:59:59.999,4250374.5873,4660,2417643.0,2416192.4142,0
2024-01-06 14:00:00,0.9994,0.9995,0.9993,0.9995,15967161.0,2024-01-06 14:59:59.999,15957924.6349,7335,10344918.0,10339056.1706,0
2024-01-06 15:00:00,0.9994,0.9995,0.9994,0.9994,5097721.0,2024-01-06 15:59:59.999,5094830.8286,5573,1684612.0,1683769.694,0
2024-01-06 16:00:00,0.9994,0.9995,0.9993,0.9993,7073612.0,2024-01-06 16:59:59.999,7069488.3705,5994,2655828.0,2654441.6747,0
2024-01-06 17:00:00,0.9993,0.9994,0.9993,0.9993,5646367.0,2024-01-06 17:59:59.999,5642709.2926,5055,2947495.0,2945726.503,0
2024-01-06 18:00:00,0.9994,0.9994,0.9993,0.9994,5365866.0,2024-01-06 18:59:59.999,5362395.417,4790,2855232.0,2853518.8608,0
2024-01-06 19:00:00,0.9993,0.9994,0.9993,0.9994,7625028.0,2024-01-06 19:59:59.999,7619838.7001,4984,1482197.0,1481307.6818,0
2024-01-06 20:00:00,0.9993,0.9994,0.9993,0.9993,5950063.0,2024-01-06 20:59:59.999,5946187.0618,3874,2891059.0,2889324.3646,0
2024-01-06 21:00:00,0.9994,0.9994,0.9993,0.9994,5073203.0,2024-01-06 21:59:59.999,5069877.7109,4174,2259530.0,2258174.282,0
2024-01-06 22:00:00,0.9994,0.9994,0.9992,0.9993,8035760.0,2024-01-06 22:59:59.999,8030297.37,4730,5063864.0,5060497.8266,0
2024-01-06 23:00:00,0.9994,0.9998,0.9993,0.9995,37920469.0,2024-01-06 23:59:59.999,37904378.0751,7387,22343561.0,22334039.3535,0
2024-01-07 00:00:00,0.9994,0.9996,0.9994,0.9994,12689549.0,2024-01-07 00:59:59.999,12683095.3886,7148,7199191.0,7195689.4515,0
2024-01-07 01:00:00,0.9995,0.9995,0.9994,0.9994,4304836.0,2024-01-07 01:59:59.999,4302412.2481,4255,1591497.0,1590701.2515,0
2024-01-07 02:00:00,0.9994,0.9995,0.9994,0.9995,8148850.0,2024-01-07 02:59:59.999,8144442.0962,4505,4814062.0,4811654.969,0
2024-01-07 03:00:00,0.9994,0.9995,0.9994,0.9994,4825367.0,2024-01-07 03:59:59.999,4822752.3427,4235,2805629.0,2804226.1855,0
2024-01-07 04:00:00,0.9995,0.9995,0.9994,0.9995,6034783.0,2024-01-07 04:59:59.999,6031357.1858,4501,1950556.0,1949580.722,0
2024-01-07 05:00:00,0.9994,0.9995,0.9994,0.9994,13021433.0,2024-01-07 05:59:59.999,13013854.908,5542,2347678.0,2346504.161,0
2024-01-07 06:00:00,0.9994,0.9995,0.9994,0.9994,8321901.0,2024-01-07 06:59:59.999,8317069.0297,5126,1611703.0,1610897.1485,0
2024-01-07 07:00:00,0.9995,0.9995,0.9994,0.9994,5588288.0,2024-01-07 07:59:59.999,5585204.2589,4172,2692317.0,2690970.8415,0
2024-01-07 08:00:00,0.9994,0.9995,0.9994,0.9994,9852064.0,2024-01-07 08:59:59.999,9846798.3524,5682,6455908.0,6452680.046,0
2024-01-07 09:00:00,0.9994,0.9995,0.9994,0.9994,6568421.0,2024-01-07 09:59:59.999,6564746.4128,6416,2664654.0,2663321.673,0
2024-01-07 10:00:00,0.9995,0.9995,0.9994,0.9994,5153411.0,2024-01-07 10:59:59.999,5150661.8293,4409,3428759.0,3427044.6205,0
2024-01-07 11:00:00,0.9995,0.9995,0.9994,0.9994,5327055.0,2024-01-07 11:59:59.999,5324104.3106,4313,2455436.0,2454208.282,0
2024-01-07 12:00:00,0.9994,0.9995,0.9994,0.9995,3876694.0,2024-01-07 12:59:59.999,3874527.7647,4121,1597811.0,1597012.0945,0
2024-01-07 13:00:00,0.9994,0.9996,0.9994,0.9995,17260060.0,2024-01-07 13:59:59.999,17251474.7037,7660,10852313.0,10847262.1156,0
2024-01-07 14:00:00,0.9996,0.9996,0.9995,0.9996,4737737.0,2024-01-07 14:59:59.999,4735626.0566,4794,2579251.0,2578219.2996,0
2024-01-07 15:00:00,0.9995,0.9996,0.9994,0.9994,16793548.0,2024-01-07 15:59:59.999,16785180.6216,8780,7471889.0,7468379.6696,0
2024-01-07 16:00:00,0.9994,0.9995,0.9994,0.9994,12867638.0,2024-01-07 16:59:59.999,12860364.5222,6288,4471050.0,4468814.475,0
2024-01-07 17:00:00,0.9994,0.9995,0.9994,0.9995,5955832.0,2024-01-07 17:59:59.999,5952619.5501,6647,3610493.0,3608687.7535,0
2024-01-07 18:00:00,0.9994,0.9995,0.9994,0.9995,4137979.0,2024-01-07 18:59:59.999,4135696.4502,4252,2002376.0,2001374.812,0
2024-01-07 19:00:00,0.9995,0.9995,0.9989,0.9995,24387040.0,2024-01-07 19:59:59.999,24369851.4757,5503,10225627.0,10218768.3979,0
2024-01-07 20:00:00,0.9995,0.9995,0.9994,0.9994,3928938.0,2024-01-07 20:59:59.999,3926858.8293,3755,2781921.0,2780530.0395,0
2024-01-07 21:00:00,0.9995,0.9995,0.9994,0.9994,3298266.0,2024-01-07 21:59:59.999,3296439.4829,3405,1524425.0,1523662.7875,0
2024-01-07 22:00:00,0.9994,0.9995,0.9992,0.9994,22403581.0,2024-01-07 22:59:59.999,22388500.3573,11757,6685987.0,6681618.3269,0
2024-01-07 23:00:00,0.9993,0.9994,0.9993,0.9994,10024865.0,2024-01-07 23:59:59.999,10018296.5034,7659,4489089.0,4486395.5466,0
2024-01-08 00:00:00,0.9994,0.9995,0.9993,0.9994,13126024.0,2024-01-08 00:59:59.999,13118588.4224,9274,7030490.0,7026748.9775,0
2024-01-08 01:00:00,0.9994,0.9995,0.9994,0.9994,10356948.0,2024-01-08 01:59:59.999,10351410.0882,7004,6762570.0,6759188.715,0
2024-01-08 02:00:00,0.9995,0.9995,0.9994,0.9994,16739845.0,2024-01-08 02:59:59.999,16730569.3801,10422,7682871.0,7679029.5645,0
2024-01-08 03:00:00,0.9994,0.9996,0.9994,0.9995,22812746.0,2024-01-08 03:59:59.999,22800712.4132,10106,15077948.0,15070449.4864,0
2024-01-08 04:00:00,0.9996,0.9996,0.9994,0.9995,15314074.0,2024-01-08 04:59:59.999,15306722.8317,6122,7590109.0,7586652.8094,0
2024-01-08 05:00:00,0.9995,0.9997,0.9995,0.9996,9526595.0,2024-01-08 05:59:59.999,9522460.7283,5125,4462787.0,4461037.9716,0
2024-01-08 06:00:00,0.9996,0.9997,0.9995,0.9996,22173853.0,2024-01-08 06:59:59.999,22165163.6253,9152,5706981.0,5705225.0908,0
2024-01-08 07:00:00,0.9996,0.9996,0.9994,0.9995,17841120.0,2024-01-08 07:59:59.999,17832726.6475,5803,6845014.0,6842131.8751,0
2024-01-08 08:00:00,0.9995,0.9996,0.9995,0.9995,9710267.0,2024-01-08 08:59:59.999,9705804.6478,5224,3927813.0,3926241.8748,0
2024-01-08 09:00:00,0.9996,0.9996,0.9994,0.9995,29585906.0,2024-01-08 09:59:59.999,29571434.6859,7313,11533858.0,11528706.3147,0
2024-01-08 10:00:00,0.9995,0.9996,0.9994,0.9995,17459267.0,2024-01-08 10:59:59.999,17450472.6705,6702,12631334.0,12625331.5725,0
2024-01-08 11:00:00,0.9996,0.9997,0.9995,0.9996,15974059.0,2024-01-08 11:59:59.999,15968048.5217,7448,8896364.0,8893256.7263,0
2024-01-08 12:00:00,0.9996,0.9997,0.9992,0.9994,56689501.0,2024-01-08 12:59:59.999,56656817.3131,20931,20882027.0,20870331.6127,0
2024-01-08 13:00:00,0.9995,0.9995,0.9991,0.9991,61947498.0,2024-01-08 13:59:59.999,61900313.9685,17308,23322361.0,23305273.2988,0
2024-01-08 14:00:00,0.9991,0.9993,0.9991,0.9991,38581408.0,2024-01-08 14:59:59.999,38550833.7343,10547,18567119.0,18553170.2744,0
2024-01-08 15:00:00,0.9991,0.9995,0.9991,0.9994,40489387.0,2024-01-08 15:59:59.999,40460645.4106,12569,22850520.0,22835109.1182,0
